"","fit","lwr","upr"
"66",0.240146465555356,-0.334449593630507,0.814742524741219
"67",0.237224854887672,-0.337371073890688,0.811820783666031
"68",0.241099368761937,-0.333496703967853,0.815695441491726
"69",0.244101062060024,-0.330495251742259,0.818697375862306
"70",0.245871012370874,-0.32872550203398,0.820467526775728
"71",0.247237751313856,-0.327358894498836,0.821834397126547
"72",0.254532514825565,-0.320064409421727,0.829129439072858
"73",0.257777324947881,-0.316819892976746,0.832374542872509
"74",0.261011054195946,-0.313586292514711,0.835608400906604
"75",0.264431873022181,-0.310165631285218,0.839029377329579
"76",0.265795692269274,-0.308801877295563,0.840393261834111
"77",0.259105021037886,-0.315492044118364,0.833702086194136
"78",0.242930020285599,-0.33166638333598,0.817526423907177
"79",0.242947989194094,-0.331648398327385,0.817544376715573
"80",0.244368237854689,-0.330228190441145,0.818964666150523
"81",0.245973439098709,-0.328622980359676,0.820569858557094
"82",0.239523009817658,-0.335073109709611,0.814119129344926
"83",0.24131424660721,-0.333281862819411,0.815910356033831
"84",0.23552126700911,-0.339074614922818,0.810117148941037
"85",0.233329907829366,-0.341265892336819,0.807925707995552
"86",0.229340163169881,-0.345255514681241,0.803935841021002
"87",0.22182746065004,-0.352768050139186,0.796422971439267
"88",0.221999400929835,-0.352596115400059,0.796594917259729
"89",0.224227849142689,-0.350367719507369,0.798823417792748
"90",0.224706474459367,-0.349889139243919,0.799302088162653
"91",0.228332412541354,-0.346263277022012,0.80292810210472
"92",0.225932191700455,-0.348663386603865,0.800527770004774
"93",0.229426641828217,-0.345168958290931,0.804022241947365
"94",0.230218139899575,-0.344377418330141,0.804813698129291
"95",0.230615876318652,-0.343979669487541,0.805211422124845
"96",0.235485999885926,-0.339109481920709,0.810081481692561
"97",0.228646635077352,-0.345948833726848,0.803242103881552
"98",0.237512284648869,-0.337083642053089,0.812108211350826
"99",0.232240429051358,-0.342355277675523,0.806836135778239
"100",0.228391396959347,-0.346204119486627,0.802986913405322
"101",0.236780822060123,-0.337814999578601,0.811376643698848
"102",0.233684551645675,-0.340911110803227,0.808280214094578
"103",0.217755426001327,-0.356839538453187,0.792350390455842
"104",0.215528849659931,-0.359066162146322,0.790123861466185
"105",0.222664131701645,-0.351931024607582,0.797259288010873
"106",0.222671720245893,-0.351923362568771,0.797266803060557
"107",0.227243906142964,-0.347351228159079,0.801839040445006
"108",0.219691213981797,-0.354903686879466,0.79428611484306
"109",0.224821552357363,-0.349773604866487,0.799416709581213
"110",0.226007790696646,-0.348587488896088,0.800603070289381
"111",0.228763392989053,-0.345832240527579,0.803359026505684
"112",0.229173395399261,-0.345422250437556,0.803769041236078
"113",0.225158360854115,-0.349437281863859,0.799754003572088
"114",0.22655184646719,-0.348043814163147,0.801147507097527
"115",0.226166107664619,-0.348429543914838,0.800761759244075
"116",0.226651436706139,-0.347944284807743,0.801247158220021
"117",0.225588035610405,-0.349007776469105,0.800183847689915
"118",0.228764379914617,-0.34583155179551,0.803360311624743
"119",0.228418716614058,-0.346177265342576,0.803014698570693
"120",0.226005681878527,-0.348590280213747,0.800601643970802
"121",0.228374503403304,-0.346221538227217,0.802970545033824
"122",0.229771251898635,-0.344824715750081,0.804367219547351
"123",0.229885226982923,-0.344710707646732,0.804481161612578
"124",0.225686469674078,-0.348909385698594,0.800282325046751
"125",0.226735550674957,-0.347860309682627,0.801331411032541
"126",0.226991322489295,-0.347604510684056,0.801587155662645
"127",0.221988722785084,-0.352607100612143,0.796584546182311
"128",0.221466359409881,-0.353129399441299,0.796062118261061
"129",0.220240627819871,-0.354355049951331,0.794836305591072
"130",0.223537400788397,-0.35105835546583,0.798133157042624
"131",0.226897331352705,-0.347698409106592,0.801493071812002
"132",0.221969605630162,-0.352625372229087,0.796564583489411
"133",0.221959877462774,-0.352635267832281,0.796555022757829
"134",0.217352033214825,-0.357242978476286,0.791947044905935
"135",0.224253975579539,-0.350341363742294,0.798849314901371
"136",0.234520640437315,-0.34007527540071,0.80911655627534
"137",0.235679688607101,-0.338916248561112,0.810275625775314
"138",0.251017012099874,-0.323579517262466,0.825613541462214
"139",0.22744692446332,-0.3471485638533,0.802042412779939
"140",0.227662913621713,-0.346932566071992,0.802258393315418
"141",0.226291241357576,-0.348304339482172,0.800886822197324
"142",0.230828846980253,-0.343767195261234,0.805424889221741
"143",0.221377397527677,-0.353218119291409,0.795972914346764
"144",0.205655481507947,-0.368939222386043,0.780250185401936
"145",0.218657211018921,-0.355937770597437,0.793252192635279
"146",0.227727412240014,-0.346867805707614,0.802322630187642
"147",0.23967525954585,-0.334921019941038,0.814271539032738
"148",0.234711428512548,-0.339884374476046,0.809307231501142
"149",0.223971923449556,-0.350623346403603,0.798567193302716
"150",0.203626117777594,-0.37096846706031,0.778220702615498
"151",0.21205969342368,-0.362535391707093,0.786654778554453
"152",0.221020693665755,-0.353574953467995,0.795616340799505
"153",0.207333197908511,-0.3672615564371,0.781927952254121
"154",0.207677500063613,-0.36691709425979,0.782272094387016
"155",0.219231991991156,-0.355362988710917,0.793826972693228
"156",0.215732814001827,-0.358861962367313,0.790327590370968
"157",0.228574027274632,-0.346021512736806,0.80316956728607
"158",0.226770589280949,-0.34782481176767,0.801365990329568
"159",0.221119177936342,-0.35347585890495,0.795714214777634
"160",0.218511619764265,-0.356083343606607,0.793106583135138
"161",0.225223831904818,-0.349371718248088,0.799819382057725
"162",0.195879015241493,-0.378714974358147,0.770473004841133
"163",0.193870200105381,-0.380724141026727,0.768464541237488
"164",0.22690068058785,-0.347695008439337,0.801496369615038
"165",0.231502929492744,-0.343092578478855,0.806098437464344
"166",0.22098153816855,-0.353613618309166,0.795576694646265
"167",0.225721374675378,-0.348874070822901,0.800316820173657
"168",0.223236426724505,-0.351359016163006,0.797831869612017
"169",0.241147531030169,-0.333448642331309,0.815743704391647
"170",0.239418715972007,-0.335177289401025,0.81401472134504
"171",0.233926170854906,-0.340669722724725,0.808522064434537
"172",0.240885240451733,-0.333711179773821,0.815481660677286
"173",0.23446181031222,-0.340134234915216,0.809057855539656
"174",0.200807925739106,-0.373786078315867,0.775401929794079
"175",0.213991739965853,-0.360603257392646,0.788586737324352
"176",0.214804535044017,-0.359790189395172,0.789399259483206
"177",0.241047945724046,-0.333547961310359,0.815643852758452
"178",0.236940281394982,-0.337655557094589,0.811536119884553
"179",0.232849618073318,-0.341746063013678,0.807445299160314
"180",0.232306845263062,-0.342288879950266,0.80690257047639
"181",0.234408362934594,-0.340187539329995,0.809004265199183
"182",0.236215457267595,-0.338380617684264,0.810811532219455
"183",0.229914868958304,-0.344681115746713,0.804510853663321
"184",0.23058197327969,-0.34401399447371,0.805177941033089
"185",0.22969582889023,-0.344900155204963,0.804291812985423
"186",0.228483114101509,-0.346112854839263,0.80307908304228
"187",0.227545232793203,-0.347050789317296,0.802141254903702
"188",0.231415486151288,-0.343180614086467,0.806011586389042
"189",0.234504053804827,-0.340091749333544,0.809099856943198
"190",0.237206596807344,-0.337389482631309,0.811802676245996
"191",0.23107199614796,-0.343523706368861,0.805667698664781
"192",0.231412744301584,-0.343183146299992,0.806008634903159
"193",0.22484611374442,-0.349749268043783,0.799441495532623
"194",0.225657865903023,-0.348937507440947,0.800253239246993
"195",0.232376288311517,-0.342219579644732,0.806972156267766
"196",0.23099863165354,-0.343597176834053,0.805594440141134
"197",0.234584416856823,-0.340011463786696,0.809180297500341
"198",0.236414991537701,-0.338181002630278,0.811010985705681
"199",0.238217666977661,-0.336378401866382,0.812813735821705
"200",0.231730743658765,-0.342864913023232,0.806326400340763
"201",0.22250855447051,-0.352086283694192,0.797103392635211
"202",0.215171315434044,-0.359423426214673,0.789766057082761
"203",0.233848235376168,-0.340747507340632,0.808443978092967
"204",0.237340502047276,-0.337255446745785,0.811936450840338
"205",0.217261985938377,-0.357332736664167,0.791856708540921
"206",0.241463757820987,-0.333132316465396,0.816059832107371
"207",0.236314421000805,-0.338281435617969,0.810910277619579
"208",0.238638167284676,-0.335957774099614,0.813234108668967
"209",0.229084477630837,-0.345511269594998,0.803680224856673
"210",0.236337213573416,-0.338258694113539,0.81093312126037
"211",0.232483336203037,-0.342112364777397,0.807079037183472
"212",0.232569021613208,-0.342026796350673,0.807164839577089
"213",0.236875207485819,-0.337720692303252,0.811471107274891
"214",0.237740378292775,-0.336855535059388,0.812336291644937
"215",0.235550677182746,-0.339045042867147,0.810146397232638
"216",0.24153626708637,-0.333059691584601,0.816132225757341
"217",0.246357583048966,-0.328238542610702,0.820953708708635
"218",0.238158424698781,-0.33643735131767,0.812754200715232
"219",0.237100516394187,-0.337495203563465,0.81169623635184
"220",0.237427777408651,-0.337167988991397,0.8120235438087
"221",0.234243800736981,-0.340351868802456,0.808839470276417
"222",0.237106636631814,-0.337489091608391,0.81170236487202
"223",0.242284670158289,-0.332311375719505,0.816880716036083
"224",0.25030718913296,-0.324289210379423,0.824903588645343
"225",0.228923023611835,-0.34567227370331,0.80351832092698
"226",0.235241033066882,-0.3393546668368,0.809836732970565
"227",0.240083149786789,-0.3345127487313,0.814679048304879
"228",0.246854924236659,-0.327741400213518,0.821451248686836
"229",0.243197176619613,-0.33139886292366,0.817793216162886
"230",0.239453793198619,-0.335142059876748,0.814049646273986
"231",0.233011485411994,-0.34158426157713,0.807607232401117
"232",0.231332397172347,-0.343263396040841,0.805928190385535
"233",0.236850793443046,-0.337745074570523,0.811446661456615
"234",0.234401367200832,-0.340194464568583,0.808997198970247
"235",0.233516075159339,-0.341079855218798,0.808112005537476
"236",0.239608409383792,-0.3349875208071,0.814204339574685
"237",0.236889974071335,-0.337705908739645,0.811485856882316
"238",0.232120212022345,-0.34247554269085,0.80671596673554
"239",0.230416657005824,-0.344178971147906,0.805012285159555
"240",0.239983243088555,-0.33461275526443,0.814579241441539
"241",0.237680233764587,-0.336915827215627,0.8122762947448
"242",0.234070638785602,-0.340525273810941,0.808666551382145
"243",0.237560248714869,-0.337035843494168,0.812156340923906
"244",0.235153581610015,-0.339442415970015,0.809749579190044
"245",0.23436187316035,-0.340234104814006,0.808957851134707
"246",0.234357579743698,-0.340238495867471,0.808953655354868
"247",0.231437114947053,-0.343158881744362,0.806033111638469
"248",0.23958630817608,-0.335009890934166,0.814182507286326
"249",0.225017577783165,-0.349577404366941,0.79961255993327
"250",0.215252040518079,-0.359343131423535,0.789847212459694
"251",0.210162487706151,-0.364432551427093,0.784757526839395
"252",0.210291388523796,-0.364303771088812,0.784886548136404
"253",0.213107137174617,-0.361488195494002,0.787702469843236
"254",0.207524199739781,-0.367070576084133,0.782118975563694
"255",0.202261375776981,-0.372333039700401,0.776855791254362
"256",0.205524404928479,-0.369070178971806,0.780118988828764
"257",0.201902409291982,-0.372692016597184,0.776496835181148
"258",0.190404429967445,-0.384189765557602,0.764998625492493
"259",0.198247819760336,-0.376346651545306,0.772842291065977
"260",0.197860393625074,-0.376733746307782,0.77245453355793
"261",0.217090490121079,-0.357504651984346,0.791685632226504
"262",0.223387133614461,-0.351208188025177,0.797982455254099
"263",0.220287258614691,-0.354307877929443,0.794882395158825
"264",0.219250658649398,-0.355344399939468,0.793845717238263
"265",0.219292415082315,-0.355302436816391,0.793887266981021
"266",0.217169856926351,-0.357425058748985,0.791764772601687
"267",0.21404185605958,-0.360552946225551,0.788636658344712
"268",0.213072393587637,-0.361522423175895,0.78766721035117
"269",0.210437757024531,-0.364156905930971,0.785032419980032
"270",0.213242334066092,-0.361352367777794,0.787837035909978
"271",0.23052912126174,-0.344066307770598,0.805124550294078
"272",0.235784682420592,-0.338810923301013,0.810380288142196
"273",0.232805332428824,-0.341790125220218,0.807400790077867
"274",0.232549026484228,-0.342046450330363,0.807144503298819
"275",0.230544908515239,-0.344050509572936,0.805140326603413
"276",0.228969722410278,-0.345625739708864,0.80356518452942
"277",0.227859657582424,-0.346735815288232,0.802455130453079
"278",0.226056468878764,-0.348538795542055,0.800651733299584
"279",0.221439214299503,-0.353155926985704,0.79603435558471
"280",0.219789608431476,-0.354805495776132,0.794384712639083
"281",0.221814617747661,-0.35278060113353,0.796409836628852
"282",0.224572028102932,-0.350023288758487,0.79916734496435
"283",0.219840193550161,-0.354754905482809,0.794435292583131
"284",0.214513787832844,-0.360080794804576,0.789108370470264
"285",0.230313096746693,-0.344282687772359,0.804908881265745
"286",0.22794655042912,-0.346649319929019,0.802542420787258
"287",0.224947873108721,-0.349647890337182,0.799543636554624
"288",0.225018986731254,-0.349576642208993,0.799614615671501
"289",0.218087400637703,-0.356507783140096,0.792682584415501
"290",0.220306889695362,-0.354288337242945,0.79490211663367
"291",0.214276912069012,-0.360318022366821,0.788871846504845
"292",0.214092949701933,-0.360501868980464,0.788687768384329
"293",0.216906451240622,-0.357688441287472,0.791501343768717
"294",0.220746534851684,-0.353848548020147,0.795341617723514
"295",0.223035952564193,-0.351559267720506,0.797631172848892
"296",0.221132075554185,-0.353463040125624,0.795727191233994
"297",0.218450025829711,-0.356145053508639,0.793045105168061
"298",0.219649578302686,-0.354945571341272,0.794244727946643
"299",0.220532998278911,-0.354062146373,0.795128142930823
"300",0.227777623887282,-0.346817691176092,0.802372938950657
"301",0.221534205976619,-0.353060813345518,0.796129225298756
"302",0.225792587767935,-0.348802661383978,0.800387836919849
"303",0.226049972474569,-0.348545347994629,0.800645292943767
"304",0.225769154923557,-0.348826175275441,0.800364485122554
"305",0.227208442692393,-0.347386910539582,0.801803795924369
"306",0.226097834080296,-0.34849747967861,0.800693147839203
"307",0.224428015084313,-0.350167262607187,0.799023292775813
"308",0.224743130776161,-0.349852154183787,0.799338415736108
"309",0.224942723425957,-0.349652566941057,0.79953801379297
"310",0.220258875596393,-0.354336298569543,0.79485404976233
"311",0.222215104080211,-0.35238009489777,0.796810303058193
"312",0.222243688786751,-0.352351525375099,0.796838902948602
"313",0.224001050271277,-0.350594210896628,0.798596311439182
"314",0.222375925015652,-0.352219227192581,0.796971077223885
"315",0.228722879981,-0.34587242530566,0.80331818526766
"316",0.232762601355398,-0.341832763345741,0.807357966056536
"317",0.226177737290772,-0.348417437293289,0.800772911874833
"318",0.227430960021724,-0.347164430078836,0.802026350122284
"319",0.230923253861774,-0.343672196953252,0.805518704676801
"320",0.229149910797068,-0.3454454915741,0.803745313168236
"321",0.223349943395173,-0.351245093336143,0.797944980126489
"322",0.22204382622244,-0.352551256809206,0.796638909254087
"323",0.219766601036758,-0.354828445346142,0.794361647419658
"324",0.215671471182466,-0.358923448247832,0.790266390612764
"325",0.215699448048819,-0.358895389566446,0.790294285664083
"326",0.218042089969878,-0.356552894186488,0.792637074126243
"327",0.218132779534875,-0.356462187735059,0.79272774680481
"328",0.219938653060835,-0.354656362319735,0.794533668441404
"329",0.212896323030401,-0.361698565378481,0.787491211439282
"330",0.21249287628251,-0.362101989822907,0.787087742387926
"331",0.210142902211669,-0.364451953081002,0.78473775750434
"332",0.210373128095911,-0.364221741608081,0.784967997799903
"333",0.21018953273414,-0.364405327722493,0.784784393190774
"334",0.209540092946935,-0.365054752844873,0.784134938738743
"335",0.210222978137952,-0.364371865685688,0.784817821961592
"336",0.209157249489424,-0.365437584845491,0.783752083824339
"337",0.209183440300969,-0.365411345935876,0.783778226537815
"338",0.208565000486079,-0.366029752794583,0.783159753766741
"339",0.209935118591419,-0.364659622341935,0.784529859524774
"340",0.206878208067995,-0.367716492626461,0.781472908762451
"341",0.205159559929353,-0.369435145253289,0.779754265111996
"342",0.209391346989086,-0.365203440549295,0.783986134527468
"343",0.20824419938691,-0.366350595840792,0.782838994614612
"344",0.208708524464288,-0.365886275173993,0.783303324102568
"345",0.209389860891538,-0.365204970660213,0.78398469244329
"346",0.210298500972075,-0.364296353569966,0.784893355514116
"347",0.210530750523318,-0.364064138514916,0.785125639561552
"348",0.211430795379378,-0.363164136107891,0.786025726866647
"349",0.211476182113839,-0.363118779982798,0.786071144210476
"350",0.21242984297734,-0.362165154205453,0.787024840160133
"351",0.21446532657678,-0.360129696521048,0.789060349674609
"352",0.214555864627308,-0.360039146044403,0.789150875299019
"353",0.2209840375547,-0.353611034349232,0.795579109458633
"354",0.218283184544284,-0.356311808436126,0.792878177524694
"355",0.222406395968245,-0.352188616289264,0.797001408225753
"356",0.220996308886748,-0.353598639783011,0.795591257556507
"357",0.220567107374714,-0.354027843833258,0.795162058582685
"358",0.215896703828615,-0.358698097551207,0.790491505208437
"359",0.215877510577015,-0.358717262852079,0.79047228400611
"360",0.214620664298837,-0.359974057640307,0.789215386237982
"361",0.212493603668865,-0.362101068958514,0.787088276296244
"362",0.209620691277737,-0.364973987940969,0.784215370496443
"363",0.208696258518075,-0.365898312855602,0.783290829891751
"364",0.202450800334258,-0.372143751269349,0.777045351937864
"365",0.200409383858433,-0.374185066691584,0.775003834408449
"366",0.196867907058907,-0.377726529920999,0.771462344038812
"367",0.202463934930856,-0.372130651285815,0.777058521147527
"368",0.203596264030811,-0.370998339003058,0.778190867064679
"369",0.204117480159526,-0.370477091913079,0.77871205223213
"370",0.204749340974762,-0.369845239317657,0.77934392126718
"371",0.192428400488644,-0.382165976176957,0.767022777154244
"372",0.199621134083161,-0.374973259717938,0.77421552788426
"373",0.200528134089358,-0.374066346968769,0.775122615147486
"374",0.195129738199582,-0.379464542202829,0.769724018601992
"375",0.195225075435074,-0.379369184346734,0.769819335216882
"376",0.19686647249094,-0.377727895323187,0.771460840305068
"377",0.203951290140776,-0.370643048719224,0.778545629000777
"378",0.2076384161689,-0.366956027396262,0.782232859734063
"379",0.210015508124363,-0.364578978466132,0.784609994714858
"380",0.208894034844825,-0.36570044150999,0.783488511199641
"381",0.206941427912964,-0.367653015144989,0.781535870970917
"382",0.20550673988963,-0.369087630810404,0.780101110589665
"383",0.207468973896117,-0.36712542067225,0.782063368464485
"384",0.206406950742348,-0.368187427742771,0.781001329227467
"385",0.208597811238618,-0.3659966037375,0.783192226214736
"386",0.209146189520544,-0.365448231757391,0.783740610798479
"387",0.206864622706531,-0.367729781514612,0.781459026927674
"388",0.206092633949112,-0.368501746665273,0.780687014563497
"389",0.205895852952074,-0.368698502965324,0.780490208869473
"390",0.206753754998807,-0.36784062422241,0.781348134220025
"391",0.204430443947842,-0.370163909731639,0.779024797627323
"392",0.205114215662976,-0.36948011193954,0.779708543265493
"393",0.202670874808723,-0.371923377980675,0.777265127598121
"394",0.205056818276014,-0.36953748554654,0.779651122098568
"395",0.204055951734347,-0.370538343542826,0.77865024701152
"396",0.203601430716076,-0.37099287288413,0.778195734316281
"397",0.205629460872777,-0.36896486180527,0.780223783550825
"398",0.206731134960214,-0.367863161782803,0.78132543170323
"399",0.211119989331244,-0.363474322032392,0.785714300694881
"400",0.208894741653886,-0.365699499827738,0.78348898313551
"401",0.205394774696271,-0.369199473647179,0.779989023039722
"402",0.203789540292942,-0.37080469555332,0.778383776139205
"403",0.203815569283629,-0.370778717800502,0.77840985636776
"404",0.20328803750133,-0.371306262224459,0.777882337227119
"405",0.204084973747975,-0.370509371671503,0.778679319167452
"406",0.203661812267844,-0.370932605597434,0.778256230133123
"407",0.203559439841348,-0.371034997950998,0.778153877633694
"408",0.2026979796952,-0.371896485269402,0.777292444659802
"409",0.202380295035851,-0.372214178509534,0.776974768581236
"410",0.202835945972581,-0.371758520188245,0.777430412133407
"411",0.203140290578902,-0.371454192731983,0.777734773889787
"412",0.202734275348025,-0.371860198544844,0.777328749240895
"413",0.203961966543342,-0.370632523147646,0.778556456234329
"414",0.202658034794648,-0.371936442613288,0.777252512202583
"415",0.203224680385582,-0.37136980223837,0.777819163009533
"416",0.203014420050241,-0.371580049432146,0.777608889532629
"417",0.201382811770988,-0.373211613268804,0.77597723681078
"418",0.202570555248946,-0.372023894863418,0.777165005361309
"419",0.200656702654909,-0.373937691324645,0.775251096634463
"420",0.197892864350707,-0.376701408212309,0.772487136913723
"421",0.195778679900796,-0.378815572917135,0.770372932718728
"422",0.195602542623649,-0.378991773202926,0.770196858450224
"423",0.199240813835472,-0.375353502415258,0.773835130086202
"424",0.19685359611646,-0.377740756914959,0.771447949147879
"425",0.198992253418651,-0.375602108199421,0.773586615036723
"426",0.196688952356985,-0.377905435571452,0.771283340285421
"427",0.198295057222365,-0.376299323206672,0.772889437651401
"428",0.192844287563819,-0.381750083070477,0.767438658198116
"429",0.186214304523048,-0.388379978978215,0.760808588024312
"430",0.191926444246624,-0.382667834053519,0.766520722546768
"431",0.199274706429001,-0.37531963313172,0.773869045989722
"432",0.198290951534859,-0.376303355869574,0.772885258939291
"433",0.199154051790105,-0.375440313615869,0.77374841719608
"434",0.196491603705446,-0.378102665980492,0.771085873391384
"435",0.203061322781291,-0.371533055341591,0.777655700904173
"436",0.193718319340982,-0.380875893453943,0.768312532135906
"437",0.19606858652989,-0.378525627244889,0.770662800304669
"438",0.194732782046978,-0.379861356367603,0.769326920461559
"439",0.189436185125888,-0.385157996054334,0.76403036630611
"440",0.188529832259578,-0.386064281166695,0.763123945685852
"441",0.191286582552076,-0.383307580660307,0.765880745764458
"442",0.196758304487978,-0.377835946100636,0.771352555076593
"443",0.195852442979669,-0.378741889989689,0.770446775949027
"444",0.194809223562169,-0.379785115249378,0.769403562373715
"445",0.200049293444764,-0.374545058667551,0.774643645557079
"446",0.19032716539387,-0.384267062015751,0.764921392803491
"447",0.194611671370977,-0.379982473090871,0.769205815832826
"448",0.196913407442167,-0.377680832733577,0.771507647617911
"449",0.196808645105937,-0.377785639119409,0.771402929331284
"450",0.200653669473286,-0.373940726133475,0.775248065080048
"451",0.201471324499708,-0.373123059196924,0.776065708196339
"452",0.199241178974932,-0.375353239133489,0.773835597083352
"453",0.201169328246153,-0.373425095988013,0.775763752480318
"454",0.198382042448349,-0.376212358914281,0.772976443810979
"455",0.198712843041639,-0.375881532204117,0.773307218287396
"456",0.199788097741743,-0.374806231236283,0.774382426719769
"457",0.195983132177039,-0.378611161499831,0.770577425853909
"458",0.197326552450917,-0.377267744658474,0.771920849560308
"459",0.199343152290146,-0.375251163892825,0.773937468473118
"460",0.202081253301695,-0.372513087956035,0.776675594559424
"461",0.198347743985754,-0.376246585341903,0.77294207331341
"462",0.194146092201531,-0.380448177544379,0.768740361947442
"463",0.195016393670746,-0.379577843045173,0.769610630386665
"464",0.188937785591601,-0.385656285131765,0.763531856314967
"465",0.191145968877906,-0.383448170273329,0.765740108029142
"466",0.197020197999346,-0.377573971539011,0.771614367537703
"467",0.196274785131846,-0.378319386633775,0.770868956897467
"468",0.193471394054059,-0.381122741911032,0.768065530019149
"469",0.189613031404302,-0.384981044018695,0.764207106827299
"470",0.196483697225377,-0.378110372202644,0.771077766653398
"471",0.195059365808611,-0.379534714957205,0.769653446574426
"472",0.196528144481941,-0.378065944319715,0.771122233283597
"473",0.195081115579142,-0.379512943711394,0.769675174869677
"474",0.20247920419747,-0.372115021299061,0.777073429694002
"475",0.194969660834987,-0.379624472559705,0.769563794229678
"476",0.190349116567173,-0.384244993411247,0.764943226545593
"477",0.188281399962147,-0.386312666040192,0.762875465964486
"478",0.180998141582036,-0.39359588953982,0.755592172703893
"479",0.191729850290326,-0.382864193396359,0.766323893977012
"480",0.194482325276508,-0.380111755133783,0.769076405686799
"481",0.197702700267285,-0.376891385570442,0.772296786105013
"482",0.185251426770555,-0.389342522889854,0.759845376430964
"483",0.190494106175189,-0.384099931591334,0.765088143941713
"484",0.193444948394548,-0.381149295834205,0.768039192623302
"485",0.188025321048223,-0.386568840325451,0.762619482421898
"486",0.188870968330147,-0.385723224650504,0.763465161310798
"487",0.19509664596237,-0.379497770562978,0.769691062487717
"488",0.199003493070025,-0.375590949127693,0.773597935267744
"489",0.197898103882537,-0.376696394953165,0.772492602718239
"490",0.200409374682926,-0.37418513866442,0.775003888030273
"491",0.198829715692192,-0.375764762122047,0.773424193506432
"492",0.201179964462826,-0.373414572035731,0.775774500961382
"493",0.204285598203989,-0.370308913908463,0.77888011031644
"494",0.204503526593452,-0.370091047318003,0.779098100504907
"495",0.203756545740988,-0.370838050919658,0.778351142401633
"496",0.202495512309756,-0.372099071447612,0.777090096067123
"497",0.2027570416827,-0.371837556694697,0.777351640060098
"498",0.203497112235876,-0.371097452506461,0.778091676978213
"499",0.202998851654,-0.371595612955673,0.777593316263673
